ISO,scenario,year,pi,pi_dose
URY,max_uptake,8,0.9503320810470021,0.9466558806434823
URY,max_uptake,9,0.9416476915497753,0.9373724652756242
URY,max_uptake,10,0.9323998411047463,0.9274842091588427
URY,max_uptake,11,0.9225504783675915,0.9169497569743431
URY,max_uptake,12,0.9120232678439939,0.9056956969814814
URY,max_uptake,13,0.9007730673404004,0.8936992386753232
URY,max_uptake,14,0.888770750302187,0.8809109727668185
URY,max_uptake,15,0.8760451820150128,0.8673482678463198
URY,mod_uptake,1,0.9953331071168824,0.9949848322939481
URY,mod_uptake,2,0.9902566302659751,0.989532106927677
URY,mod_uptake,3,0.9847207596917417,0.9836041137832443
URY,mod_uptake,4,0.9787271813197447,0.9772010990543541
URY,mod_uptake,5,0.9723011165849885,0.9703298451555226
URY,mod_uptake,6,0.9653593589208761,0.9629204534786321
URY,mod_uptake,7,0.9578309291932019,0.9548998520525587
URY,mod_uptake,8,0.9496685714208825,0.9462115809380942
URY,mod_uptake,9,0.9408806328271982,0.9368694871892386
URY,mod_uptake,10,0.931513959480451,0.9269160052203602
URY,mod_uptake,11,0.9215503340539962,0.9163247240883247
URY,mod_uptake,12,0.910909314822475,0.9050129458024512
URY,mod_uptake,13,0.8995206006292021,0.8929421047294038
URY,mod_uptake,14,0.8874059624138707,0.8800969726232876
URY,mod_uptake,15,0.8745606891139518,0.8664620020488534
USA,max_uptake,1,0.994426706687261,0.9940622672870498
USA,max_uptake,2,0.9884470129775224,0.9877024214653073
USA,max_uptake,3,0.9820416486440928,0.9808980752521493
USA,max_uptake,4,0.975173320532003,0.9736114730287061
USA,max_uptake,5,0.9678299099243799,0.9658290626931372
USA,max_uptake,6,0.9599893641105903,0.9575245531101314
USA,max_uptake,7,0.9515792267874065,0.9486399138662048
USA,max_uptake,8,0.9425892969148743,0.9391567415378564
USA,max_uptake,9,0.9329644490205419,0.9290290325049027
USA,max_uptake,10,0.9227060009085212,0.9182444686137274
USA,max_uptake,11,0.911787233704357,0.906775029886867
USA,max_uptake,12,0.9001439816658562,0.8945674062573845
USA,max_uptake,13,0.8877987109484303,0.8816364530819198
USA,max_uptake,14,0.8747333087663397,0.8679665865881301
USA,max_uptake,15,0.8609797280218994,0.8535922467419458
USA,mod_uptake,1,0.9945733385234495,0.9941886811241456
USA,mod_uptake,2,0.9887420785775238,0.9879576076552535
USA,mod_uptake,3,0.982493665789038,0.9812842705175565
USA,mod_uptake,4,0.9757796894687333,0.9741237848295163
USA,mod_uptake,5,0.9685925802783139,0.9664686704021959
USA,mod_uptake,6,0.9609205847482276,0.958298764087431
USA,mod_uptake,7,0.9526740378227568,0.9495445868270636
USA,mod_uptake,8,0.9438565586009772,0.9401979450459472
USA,mod_uptake,9,0.9344139273819038,0.9302134471479344
USA,mod_uptake,10,0.9243510304461519,0.9195790371265354
USA,mod_uptake,11,0.9136515251305487,0.9082744479882285
USA,mod_uptake,12,0.9022451343830405,0.8962427639456075
USA,mod_uptake,13,0.8901573822120648,0.8835020197590078
USA,mod_uptake,14,0.8773813159835578,0.8700454633356332
USA,mod_uptake,15,0.863935777030417,0.8558949697081714
